x,y,z,target
0.357998,0.2023,0.161258,human_arms_out8
0.415184,0.318767,0.11698,human_arms_out8
0.423619,0.421792,0.11633,human_arms_out8
0.414372,0.728475,0.054891,human_arms_out8
0.410046,0.68554,0.051212,human_arms_out8
0.397309,0.196119,0.118827,human_arms_out8
0.50273,0.678228,0.164318,human_arms_out8
0.343506,0.541839,0.100933,human_arms_out8
0.640569,0.64106,0.200088,human_arms_out8
0.394665,0.888057,0.144975,human_arms_out8
0.334432,0.199308,0.101444,human_arms_out8
0.356079,0.677007,0.243907,human_arms_out8
0.078816,0.568993,0.232608,human_arms_out8
0.394982,0.32624,0.204113,human_arms_out8
0.307438,0.117998,0.12098,human_arms_out8
0.461978,0.789451,0.170611,human_arms_out8
0.458779,0.105548,0.174469,human_arms_out8
0.351791,0.640329,0.112204,human_arms_out8
0.667394,0.589804,0.206335,human_arms_out8
0.348694,0.943402,0.214815,human_arms_out8
0.46409,0.555783,0.19293,human_arms_out8
0.565669,0.716801,0.186567,human_arms_out8
0.451404,0.111549,0.114779,human_arms_out8
0.306605,0.547595,0.23318,human_arms_out8
0.451423,0.744929,0.109314,human_arms_out8
0.416157,0.552613,0.102878,human_arms_out8
0.439135,0.545379,0.118984,human_arms_out8
0.394367,0.654273,0.100616,human_arms_out8
0.41894,0.890765,0.165375,human_arms_out8
0.406597,0.846985,0.179649,human_arms_out8
0.358203,0.465026,0.171273,human_arms_out8
0.348683,0.64979,0.239622,human_arms_out8
0.43754,0.025,0.212125,human_arms_out8
0.382739,0.882575,0.141711,human_arms_out8
0.332111,0.665055,0.23853,human_arms_out8
0.438247,0.611485,0.230996,human_arms_out8
0.545048,0.710151,0.206396,human_arms_out8
0.10031,0.616558,0.208954,human_arms_out8
0.368096,0.96638,0.164815,human_arms_out8
0.468696,0.339787,0.221011,human_arms_out8
0.12634,0.674141,0.180707,human_arms_out8
0.269435,0.306105,0.198156,human_arms_out8
0.264277,0.270409,0.159292,human_arms_out8
0.37693,0.817182,0.142257,human_arms_out8
0.40088,0.782284,0.129981,human_arms_out8
0.359345,0.693358,0.030977,human_arms_out8
0.378252,0.925316,0.131143,human_arms_out8
0.456604,0.789998,0.172577,human_arms_out8
0.418573,0.334806,0.230772,human_arms_out8
0.391187,0.186183,0.146383,human_arms_out8
0.242355,0.685091,0.133938,human_arms_out8
0.35477,0.274431,0.165291,human_arms_out8
0.44213,0.57785,0.114548,human_arms_out8
0.477589,0.157985,0.125088,human_arms_out8
0.23198,0.724695,0.209687,human_arms_out8
0.372482,0.491462,0.198603,human_arms_out8
0.23001,0.688919,0.209386,human_arms_out8
0.52186,0.750165,0.175965,human_arms_out8
0.409329,0.757659,0.113272,human_arms_out8
0.380141,0.821112,0.245982,human_arms_out8
0.450127,0.099592,0.187409,human_arms_out8
0.380334,0.71533,0.105353,human_arms_out8
0.350067,0.46544,0.110809,human_arms_out8
0.439208,0.586708,0.25624,human_arms_out8
0.284372,0.307343,0.215789,human_arms_out8
0.358012,0.954659,0.238974,human_arms_out8
0.40364,0.858407,0.153515,human_arms_out8
0.358653,0.917171,0.244995,human_arms_out8
0.323702,0.277498,0.118011,human_arms_out8
0.28376,0.551793,0.217275,human_arms_out8
0.272561,0.757637,0.20695,human_arms_out8
0.310107,0.792177,0.172434,human_arms_out8
0.42278,0.7974,0.149085,human_arms_out8
0.433765,0.200457,0.203053,human_arms_out8
0.384435,0.881868,0.123545,human_arms_out8
0.099223,0.646139,0.163816,human_arms_out8
0.325149,0.863665,0.107708,human_arms_out8
0.516526,0.75066,0.16114,human_arms_out8
0.444766,0.512505,0.22847,human_arms_out8
0.484326,0.23914,0.174898,human_arms_out8
0.395455,0.731147,0.0307,human_arms_out8
0.342985,0.791299,0.201661,human_arms_out8
0.155494,0.645452,0.176846,human_arms_out8
0.370273,0.350925,0.170406,human_arms_out8
0.377074,0.597819,0.100607,human_arms_out8
0.376875,0.546676,0.09637,human_arms_out8
0.455415,0.563832,0.120939,human_arms_out8
0.374972,0.655343,0.027687,human_arms_out8
0.499485,0.561917,0.174116,human_arms_out8
0.469352,0.710091,0.116029,human_arms_out8
0.273914,0.33725,0.215426,human_arms_out8
0.26511,0.392517,0.170573,human_arms_out8
0.298539,0.526281,0.232838,human_arms_out8
0.47913,0.485793,0.200471,human_arms_out8
0.335346,0.795539,0.182003,human_arms_out8
0.364651,0.517362,0.24049,human_arms_out8
0.41269,0.609409,0.067962,human_arms_out8
0.34098,0.877514,0.153394,human_arms_out8
0.379216,0.417847,0.182081,human_arms_out8
0.425942,0.320309,0.114005,human_arms_out8
0.304057,0.6611,0.118459,human_arms_out8
0.377099,0.85787,0.098292,human_arms_out8
0.413049,0.381096,0.233663,human_arms_out8
0.430122,0.105989,0.181333,human_arms_out8
0.307882,0.473901,0.237613,human_arms_out8
0.279866,0.614713,0.179153,human_arms_out8
0.267989,0.427329,0.191416,human_arms_out8
0.269082,0.18308,0.125663,human_arms_out8
0.422898,0.866689,0.113032,human_arms_out8
0.413625,0.787806,0.203701,human_arms_out8
0.47557,0.157869,0.175773,human_arms_out8
0.467083,0.580336,0.200209,human_arms_out8
0.445557,0.309144,0.227136,human_arms_out8
0.289015,0.444315,0.230647,human_arms_out8
0.399752,0.828879,0.224154,human_arms_out8
0.30195,0.779772,0.127981,human_arms_out8
0.430664,0.423138,0.116204,human_arms_out8
0.346654,0.514315,0.240251,human_arms_out8
0.636095,0.629391,0.194084,human_arms_out8
0.392946,0.928945,0.235505,human_arms_out8
0.336098,0.802713,0.157274,human_arms_out8
0.420496,0.088829,0.133484,human_arms_out8
0.342223,0.231699,0.188922,human_arms_out8
0.412288,0.912496,0.154687,human_arms_out8
0.35093,0.437927,0.23002,human_arms_out8
0.503886,0.681025,0.144358,human_arms_out8
0.052967,0.593721,0.187068,human_arms_out8
0.323766,0.784342,0.199922,human_arms_out8
0.475049,0.773416,0.132546,human_arms_out8
0.36462,0.573291,0.057475,human_arms_out8
0.400599,0.484889,0.224806,human_arms_out8
0.378875,0.904694,0.262062,human_arms_out8
0.61674,0.620565,0.189828,human_arms_out8
0.494176,0.74383,0.122828,human_arms_out8
0.361785,0.907825,0.130395,human_arms_out8
0.464567,0.410495,0.12826,human_arms_out8
0.351611,0.349041,0.216102,human_arms_out8
0.378458,0.386041,0.155363,human_arms_out8
0.393581,0.681383,0.244423,human_arms_out8
0.469181,0.392849,0.132874,human_arms_out8
0.48005,0.431876,0.158115,human_arms_out8
0.414846,0.719855,0.114562,human_arms_out8
0.345628,0.295367,0.128581,human_arms_out8
0.592253,0.684125,0.20358,human_arms_out8
0.284508,0.053028,0.225718,human_arms_out8
0.457408,0.74783,0.22409,human_arms_out8
0.584112,0.706104,0.177998,human_arms_out8
0.412296,0.365194,0.232272,human_arms_out8
0.403759,0.185253,0.177534,human_arms_out8
0.316067,0.115726,0.109126,human_arms_out8
0.43255,0.565697,0.12024,human_arms_out8
0.221757,0.679394,0.135893,human_arms_out8
0.409909,0.773263,0.219187,human_arms_out8
0.388504,0.607065,0.291394,human_arms_out8
0.622167,0.634193,0.147367,human_arms_out8
0.399751,0.56327,0.058759,human_arms_out8
0.405356,0.839502,0.183981,human_arms_out8
0.364329,0.82583,0.145577,human_arms_out8
0.367442,0.616892,0.028527,human_arms_out8
0.37489,0.809196,0.141049,human_arms_out8
0.454117,0.502424,0.227147,human_arms_out8
0.340168,0.929557,0.232793,human_arms_out8
0.127456,0.641338,0.201285,human_arms_out8
0.353761,0.367839,0.126496,human_arms_out8
0.402161,0.776999,0.088431,human_arms_out8
0.339097,0.604195,0.238735,human_arms_out8
0.370813,0.569829,0.101786,human_arms_out8
0.404014,0.951482,0.17492,human_arms_out8
0.336221,0.703789,0.240229,human_arms_out8
0.142207,0.669198,0.158294,human_arms_out8
0.367925,0.608542,0.104324,human_arms_out8
0.33238,0.912827,0.167068,human_arms_out8
0.629021,0.637939,0.166716,human_arms_out8
0.344646,0.338739,0.22193,human_arms_out8
0.344546,0.861233,0.153334,human_arms_out8
0.416057,0.878358,0.205592,human_arms_out8
0.288805,0.025,0.202592,human_arms_out8
0.331605,0.900622,0.248648,human_arms_out8
0.365755,0.972257,0.208357,human_arms_out8
0.644182,0.647473,0.192206,human_arms_out8
0.480066,0.129478,0.149948,human_arms_out8
0.35103,0.483706,0.19743,human_arms_out8
0.657471,0.605495,0.188428,human_arms_out8
0.371483,0.879644,0.252086,human_arms_out8
0.351345,0.215663,0.122314,human_arms_out8
0.425472,0.406268,0.241517,human_arms_out8
0.266613,0.377761,0.202133,human_arms_out8
0.420039,0.10994,0.185712,human_arms_out8
0.466704,0.506533,0.218092,human_arms_out8
0.361609,0.57001,0.240192,human_arms_out8
0.291153,0.432007,0.122883,human_arms_out8
0.32131,0.690429,0.109892,human_arms_out8
0.513069,0.739164,0.192332,human_arms_out5
0.409339,0.558107,0.162932,human_arms_out5
0.522942,0.192318,0.07089,human_arms_out5
0.525739,0.79341,0.142408,human_arms_out5
0.501657,0.703357,0.075097,human_arms_out5
0.548345,0.618484,0.155999,human_arms_out5
0.43945,0.036001,0.161645,human_arms_out5
0.548393,0.290325,0.095571,human_arms_out5
0.405614,0.727272,0.141969,human_arms_out5
0.549928,0.746487,0.138519,human_arms_out5
0.393187,0.421221,0.160521,human_arms_out5
0.603136,0.819098,0.105945,human_arms_out5
0.463866,0.505792,0.039152,human_arms_out5
0.446291,0.70873,0.185189,human_arms_out5
0.542619,0.510877,0.056577,human_arms_out5
0.41745,0.801087,0.057609,human_arms_out5
0.368555,0.421365,0.072148,human_arms_out5
0.449986,0.442104,0.033988,human_arms_out5
0.356188,0.410316,0.102593,human_arms_out5
0.45144,0.461393,0.175741,human_arms_out5
0.385426,0.491176,0.142928,human_arms_out5
0.31065,0.780725,0.11898,human_arms_out5
0.411434,0.437555,0.081322,human_arms_out5
0.397004,0.48957,0.15308,human_arms_out5
0.593083,0.386567,0.112395,human_arms_out5
0.555374,0.717162,0.127782,human_arms_out5
0.563869,0.539429,0.138463,human_arms_out5
0.422835,0.04048,0.189638,human_arms_out5
0.923615,0.779043,0.128774,human_arms_out5
0.48421,0.856459,0.150791,human_arms_out5
0.470592,0.746021,0.204093,human_arms_out5
0.449989,0.26772,0.113668,human_arms_out5
0.496243,0.713158,0.181481,human_arms_out5
0.567511,0.521031,0.112296,human_arms_out5
0.447136,0.780605,0.156788,human_arms_out5
0.503716,0.2697,0.10259,human_arms_out5
0.541865,0.689758,0.152004,human_arms_out5
0.407318,0.554801,0.061729,human_arms_out5
0.516748,0.826043,0.099474,human_arms_out5
0.584494,0.431892,0.084465,human_arms_out5
0.235232,0.810877,0.10166,human_arms_out5
0.411,0.026581,0.156187,human_arms_out5
0.456286,0.864548,0.141973,human_arms_out5
0.415909,0.636958,0.173144,human_arms_out5
0.387127,0.463055,0.125923,human_arms_out5
0.491608,0.639219,0.192981,human_arms_out5
0.078823,0.784986,0.130693,human_arms_out5
0.742318,0.772391,0.112287,human_arms_out5
0.528873,0.677865,0.185266,human_arms_out5
0.402624,0.556426,0.066585,human_arms_out5
0.523092,0.590408,0.178266,human_arms_out5
0.379134,0.531095,0.132214,human_arms_out5
0.487964,0.608476,0.07627,human_arms_out5
0.56504,0.433133,0.135907,human_arms_out5
0.373869,0.785749,0.122878,human_arms_out5
0.586731,0.809967,0.124518,human_arms_out5
0.429517,0.699256,0.166759,human_arms_out5
0.522185,0.699769,0.075951,human_arms_out5
0.537753,0.136639,0.086069,human_arms_out5
0.522486,0.539004,0.166851,human_arms_out5
0.454722,0.916408,0.16555,human_arms_out5
0.503833,0.9093,0.077816,human_arms_out5
0.494598,0.348403,0.106979,human_arms_out5
0.550224,0.269781,0.092385,human_arms_out5
0.410046,0.275763,0.119978,human_arms_out5
0.317132,0.783586,0.08077,human_arms_out5
0.412525,0.210467,0.12476,human_arms_out5
0.461922,0.859133,0.133244,human_arms_out5
0.39411,0.533046,0.06725,human_arms_out5
0.062207,0.790323,0.122302,human_arms_out5
0.461137,0.341391,0.108444,human_arms_out5
0.395645,0.522966,0.08956,human_arms_out5
0.418421,0.511793,0.153614,human_arms_out5
0.55219,0.816512,0.098365,human_arms_out5
0.28105,0.798921,0.082036,human_arms_out5
0.4145,0.437645,0.154871,human_arms_out5
0.491357,0.967481,0.097048,human_arms_out5
0.401513,0.233516,0.10238,human_arms_out5
0.566123,0.526198,0.121922,human_arms_out5
0.454988,0.746839,0.064407,human_arms_out5
0.754313,0.810047,0.10798,human_arms_out5
0.409081,0.041397,0.115274,human_arms_out5
0.523968,0.029737,0.163352,human_arms_out5
0.114287,0.805119,0.098642,human_arms_out5
0.571099,0.525345,0.087817,human_arms_out5
0.514976,0.22591,0.11656,human_arms_out5
0.483422,0.534641,0.042336,human_arms_out5
0.414651,0.485629,0.048853,human_arms_out5
0.454896,0.79613,0.141403,human_arms_out5
0.554548,0.351876,0.134471,human_arms_out5
0.264643,0.789023,0.082289,human_arms_out5
0.407253,0.674207,0.104939,human_arms_out5
0.502885,0.442207,0.034393,human_arms_out5
0.562522,0.500164,0.135548,human_arms_out5
0.229172,0.775411,0.095403,human_arms_out5
0.506225,0.303711,0.089011,human_arms_out5
0.417945,0.399787,0.175167,human_arms_out5
0.512711,0.599587,0.076369,human_arms_out5
0.739097,0.79309,0.119771,human_arms_out5
0.549518,0.145703,0.098389,human_arms_out5
0.523639,0.773189,0.157884,human_arms_out5
0.334398,0.798905,0.079432,human_arms_out5
0.149285,0.784359,0.091693,human_arms_out5
0.420438,0.203426,0.06984,human_arms_out5
0.50481,0.856048,0.107643,human_arms_out5
0.343804,0.817424,0.105284,human_arms_out5
0.451453,0.238454,0.098036,human_arms_out5
0.551532,0.670374,0.131116,human_arms_out5
0.5427,0.440693,0.079195,human_arms_out5
0.459771,0.398141,0.183591,human_arms_out5
0.48352,0.694233,0.205726,human_arms_out5
0.548079,0.60522,0.161394,human_arms_out5
0.462115,0.3927,0.18434,human_arms_out5
0.515141,0.736202,0.058081,human_arms_out5
0.4792,0.452319,0.177684,human_arms_out5
0.053146,0.789572,0.110842,human_arms_out5
0.498696,0.308466,0.105883,human_arms_out5
0.39912,0.806143,0.080682,human_arms_out5
0.500727,0.738948,0.053663,human_arms_out5
0.52916,0.219576,0.06937,human_arms_out5
0.567352,0.516175,0.109136,human_arms_out5
0.558263,0.457409,0.152064,human_arms_out5
0.497622,0.862953,0.141122,human_arms_out5
0.544322,0.712366,0.153992,human_arms_out5
0.317716,0.812266,0.10527,human_arms_out5
0.699811,0.773227,0.103698,human_arms_out5
0.392927,0.470558,0.094211,human_arms_out5
0.782978,0.801325,0.116955,human_arms_out5
0.303049,0.798423,0.124971,human_arms_out5
0.511024,0.476302,0.151063,human_arms_out5
0.55749,0.584045,0.095101,human_arms_out5
0.469321,0.412453,0.113217,human_arms_out5
0.560333,0.473731,0.143344,human_arms_out5
0.498797,0.736552,0.185668,human_arms_out5
0.261707,0.79409,0.083521,human_arms_out5
0.390183,0.759778,0.152358,human_arms_out5
0.568593,0.461467,0.109155,human_arms_out5
0.56019,0.359041,0.114913,human_arms_out5
0.304285,0.77055,0.098226,human_arms_out5
0.70981,0.783392,0.12226,human_arms_out5
0.43837,0.227671,0.120073,human_arms_out5
0.306658,0.80378,0.082179,human_arms_out5
0.583697,0.466915,0.107149,human_arms_out5
0.453319,0.276698,0.106996,human_arms_out5
0.427982,0.110373,0.123776,human_arms_out5
0.53713,0.415491,0.040585,human_arms_out5
0.394687,0.397969,0.137402,human_arms_out5
0.41989,0.368762,0.07969,human_arms_out5
0.474924,0.873196,0.150167,human_arms_out5
0.486026,0.472825,0.036265,human_arms_out5
0.511217,0.388356,0.029752,human_arms_out5
0.509388,0.774493,0.061062,human_arms_out5
0.51689,0.042725,0.182976,human_arms_out5
0.443707,0.725093,0.206752,human_arms_out5
0.414301,0.379295,0.082813,human_arms_out5
0.775535,0.798727,0.118673,human_arms_out5
0.41877,0.786828,0.057895,human_arms_out5
0.50952,0.342115,0.142181,human_arms_out5
0.689811,0.780945,0.085269,human_arms_out5
0.43789,0.111602,0.098071,human_arms_out5
0.396755,0.494534,0.081563,human_arms_out5
0.715426,0.794458,0.085377,human_arms_out5
0.412862,0.711573,0.196795,human_arms_out5
0.405067,0.305767,0.104943,human_arms_out5
0.512258,0.512962,0.169187,human_arms_out5
0.4153,0.138111,0.087937,human_arms_out5
0.374143,0.462072,0.074625,human_arms_out5
0.361954,0.409201,0.081251,human_arms_out5
0.4459,0.464905,0.150781,human_arms_out5
0.385206,0.586089,0.108168,human_arms_out5
0.563016,0.521662,0.074261,human_arms_out5
0.439381,0.938906,0.132146,human_arms_out5
0.443575,0.262008,0.123631,human_arms_out5
0.446746,0.490581,0.067062,human_arms_out5
0.60153,0.803445,0.078479,human_arms_out5
0.541573,0.21867,0.071243,human_arms_out5
0.421537,0.127895,0.085509,human_arms_out5
0.500584,0.921047,0.163101,human_arms_out5
0.427007,0.774914,0.153414,human_arms_out5
0.531157,0.027337,0.175139,human_arms_out5
0.413643,0.736527,0.077326,human_arms_out5
0.407227,0.753562,0.156182,human_arms_out5
0.470782,0.46836,0.035261,human_arms_out5
0.438309,0.79809,0.136878,human_arms_out5
0.396617,0.47339,0.143972,human_arms_out5
0.545442,0.281889,0.122414,human_arms_out5
0.573308,0.536958,0.106548,human_arms_out5
0.542346,0.077912,0.115576,human_arms_out5
0.558259,0.222291,0.091184,human_arms_out5
0.56138,0.759581,0.149465,human_arms_out5
0.651579,0.784595,0.079821,human_arms_out5
0.584898,0.456857,0.111297,human_arms_out5
0.191888,0.783824,0.120683,human_arms_out5
0.45486,0.727577,0.188705,human_arms_out5
0.494796,0.449458,0.176724,human_arms_out5
0.521259,0.030745,0.200052,human_arms_out5
0.314834,0.786858,0.124438,human_arms_out5
0.504949,0.964793,0.108813,human_arms_out5
0.056132,0.793319,0.107438,human_arms_out5
0.483384,0.875455,0.169153,human_arms_out5
0.430333,0.436331,0.074792,human_arms_out5
0.431893,0.743801,0.191261,human_arms_out5
0.541778,0.167774,0.081795,human_arms_out5
0.528263,0.256413,0.132849,human_arms_out5
0.40683,0.348801,0.141021,human_arms_out5
0.466406,0.415139,0.1022,human_arms_out5
0.488598,0.678059,0.199536,human_arms_out5
0.41842,0.123576,0.088289,human_arms_out5
0.554861,0.614451,0.133765,human_arms_out5
0.556267,0.800133,0.076003,human_arms_out5
0.418433,0.424999,0.077885,human_arms_out5
0.891719,0.791239,0.112543,human_arms_out5
0.404407,0.038428,0.142838,human_arms_out5
0.397243,0.554245,0.070101,human_arms_out5
0.440931,0.291524,0.086481,human_arms_out5
0.517624,0.393048,0.151393,human_arms_out5
0.566617,0.436073,0.105692,human_arms_out5
0.521457,0.029099,0.166194,human_arms_out5
0.479579,0.872886,0.175864,human_arms_out5
0.460585,0.757914,0.19322,human_arms_out5
0.416455,0.702152,0.158134,human_arms_out5
0.285623,0.788327,0.124929,human_arms_out5
0.229528,0.805007,0.092578,human_arms_out5
0.407859,0.240135,0.116195,human_arms_out5
0.584308,0.789129,0.076168,human_arms_out5
0.511035,0.155581,0.099238,human_arms_out5
0.518005,0.809872,0.070252,human_arms_out5
0.441642,0.231654,0.07392,human_arms_out5
0.417017,0.413524,0.173317,human_arms_out5
0.440661,0.780896,0.061585,human_arms_out5
0.463954,0.410713,0.132287,human_arms_out5
0.400473,0.819297,0.068517,human_arms_out5
0.410734,0.63529,0.108711,human_arms_out5
0.583434,0.466758,0.110741,human_arms_out5
0.552024,0.692095,0.168198,human_arms_out5
0.45338,0.334851,0.090231,human_arms_out5
0.427419,0.273878,0.081644,human_arms_out5
0.494034,0.882844,0.171187,human_arms_out5
0.479013,0.68754,0.070981,human_arms_out5
0.442547,0.923336,0.147335,human_arms_out5
0.077282,0.804163,0.106401,human_arms_out5
0.89019,0.804125,0.110755,human_arms_out5
0.608283,0.804579,0.123174,human_arms_out5
0.564888,0.722178,0.158026,human_arms_out5
0.420502,0.05337,0.08565,human_arms_out5
0.551334,0.619069,0.149816,human_arms_out5
0.548007,0.619995,0.155982,human_arms_out5
0.412447,0.39745,0.083316,human_arms_out5
0.537113,0.063481,0.139133,human_arms_out5
0.564467,0.803438,0.078995,human_arms_out5
0.486956,0.626344,0.080786,human_arms_out5
0.46214,0.378505,0.128084,human_arms_out5
0.539855,0.483657,0.051614,human_arms_out5
0.385967,0.409614,0.054245,human_arms_out5
0.366497,0.817692,0.113756,human_arms_out5
0.555365,0.53038,0.140813,human_arms_out5
